RespondentID,Task,Brand,Chosen,Influencer_Type,Platform,Follower_Count,Shared_pers_exp,Discount,choice,alt,id
R_2bZ5vwAoKZdDH77,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2bZ5vwAoKZdDH77_Q13
R_2pMu20P1wkv5c0e,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2pMu20P1wkv5c0e_Q13
R_2pMu20P1wkv5c0e,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2pMu20P1wkv5c0e_Q13
R_8CeXoG4nF5USThk,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8CeXoG4nF5USThk_Q13
R_8CeXoG4nF5USThk,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8CeXoG4nF5USThk_Q13
R_8vIvj5lLb3zUYOR,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8vIvj5lLb3zUYOR_Q13
R_8vIvj5lLb3zUYOR,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8vIvj5lLb3zUYOR_Q13
R_2ZQHn5Q81ZL7Oa5,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2ZQHn5Q81ZL7Oa5_Q13
R_2ZQHn5Q81ZL7Oa5,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2ZQHn5Q81ZL7Oa5_Q13
R_8CTWDC2aELzAQ0m,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8CTWDC2aELzAQ0m_Q13
R_8CTWDC2aELzAQ0m,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8CTWDC2aELzAQ0m_Q13
R_8oYBu4zJwq56tJP,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8oYBu4zJwq56tJP_Q13
R_8oYBu4zJwq56tJP,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8oYBu4zJwq56tJP_Q13
R_2FVixdt220iwXcD,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2FVixdt220iwXcD_Q13
R_2FVixdt220iwXcD,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2FVixdt220iwXcD_Q13
R_2OVaseAnWzcZlC6,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2OVaseAnWzcZlC6_Q13
R_2OVaseAnWzcZlC6,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2OVaseAnWzcZlC6_Q13
R_8jPcOAlGIJ3H558,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8jPcOAlGIJ3H558_Q13
R_8jPcOAlGIJ3H558,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8jPcOAlGIJ3H558_Q13
R_2dZvKY2RnmDi9oZ,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2dZvKY2RnmDi9oZ_Q13
R_2dZvKY2RnmDi9oZ,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2dZvKY2RnmDi9oZ_Q13
R_2odauMzPUPkoq5a,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_2odauMzPUPkoq5a_Q13
R_2odauMzPUPkoq5a,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_2odauMzPUPkoq5a_Q13
R_20SKJgt9h7g3NQb,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_20SKJgt9h7g3NQb_Q13
R_20SKJgt9h7g3NQb,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_20SKJgt9h7g3NQb_Q13
R_8C7lXPwQTYZnUTp,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_8C7lXPwQTYZnUTp_Q13
R_8C7lXPwQTYZnUTp,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_8C7lXPwQTYZnUTp_Q13
R_8z9I7zNLIj1HIt3,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_8z9I7zNLIj1HIt3_Q13
R_8z9I7zNLIj1HIt3,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_8z9I7zNLIj1HIt3_Q13
R_8MSaCmpHXK1FMdy,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8MSaCmpHXK1FMdy_Q13
R_8MSaCmpHXK1FMdy,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8MSaCmpHXK1FMdy_Q13
R_2J34V0TALteTA6d,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2J34V0TALteTA6d_Q13
R_2J34V0TALteTA6d,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2J34V0TALteTA6d_Q13
R_2WM4HsTNpNUhlKE,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_2WM4HsTNpNUhlKE_Q13
R_2WM4HsTNpNUhlKE,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_2WM4HsTNpNUhlKE_Q13
R_2fl4Gdrqi23SNNw,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_2fl4Gdrqi23SNNw_Q13
R_2fl4Gdrqi23SNNw,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_2fl4Gdrqi23SNNw_Q13
R_27O8OAvA0yXErsT,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_27O8OAvA0yXErsT_Q13
R_27O8OAvA0yXErsT,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_27O8OAvA0yXErsT_Q13
R_87OPrB2TCSqXNMB,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_87OPrB2TCSqXNMB_Q13
R_87OPrB2TCSqXNMB,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_87OPrB2TCSqXNMB_Q13
R_2LvfFzoGsqSz8wT,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2LvfFzoGsqSz8wT_Q13
R_2LvfFzoGsqSz8wT,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2LvfFzoGsqSz8wT_Q13
R_2gXT6NFwack7A7U,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2gXT6NFwack7A7U_Q13
R_2gXT6NFwack7A7U,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2gXT6NFwack7A7U_Q13
R_2SyNCIsS9FmNhKN,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2SyNCIsS9FmNhKN_Q13
R_2SyNCIsS9FmNhKN,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2SyNCIsS9FmNhKN_Q13
R_2yNFGfi45QMLvIB,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2yNFGfi45QMLvIB_Q13
R_2yNFGfi45QMLvIB,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2yNFGfi45QMLvIB_Q13
R_8q4iDX79cGDq2f7,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8q4iDX79cGDq2f7_Q13
R_8q4iDX79cGDq2f7,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8q4iDX79cGDq2f7_Q13
R_20AVHEnvd8jnDtA,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_20AVHEnvd8jnDtA_Q13
R_20AVHEnvd8jnDtA,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_20AVHEnvd8jnDtA_Q13
R_2FDcQ6CyN6S42UV,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2FDcQ6CyN6S42UV_Q13
R_2FDcQ6CyN6S42UV,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2FDcQ6CyN6S42UV_Q13
R_8KNq0Jvu4BFOp5k,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8KNq0Jvu4BFOp5k_Q13
R_8KNq0Jvu4BFOp5k,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8KNq0Jvu4BFOp5k_Q13
R_8yXlmUlflkJElH3,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_8yXlmUlflkJElH3_Q13
R_8yXlmUlflkJElH3,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_8yXlmUlflkJElH3_Q13
R_2ttChdp4F4Z6vEM,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_2ttChdp4F4Z6vEM_Q13
R_2ttChdp4F4Z6vEM,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_2ttChdp4F4Z6vEM_Q13
R_2COTyc2ZhyJTPsA,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2COTyc2ZhyJTPsA_Q13
R_2COTyc2ZhyJTPsA,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2COTyc2ZhyJTPsA_Q13
R_2et7UR2jtJEPmLY,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2et7UR2jtJEPmLY_Q13
R_2et7UR2jtJEPmLY,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2et7UR2jtJEPmLY_Q13
R_2DQatuNCsjJ26pb,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_2DQatuNCsjJ26pb_Q13
R_2DQatuNCsjJ26pb,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_2DQatuNCsjJ26pb_Q13
R_2CP20fas7pFU9WQ,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2CP20fas7pFU9WQ_Q13
R_2CP20fas7pFU9WQ,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2CP20fas7pFU9WQ_Q13
R_8dFHek0rzazJJVM,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_8dFHek0rzazJJVM_Q13
R_8dFHek0rzazJJVM,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_8dFHek0rzazJJVM_Q13
R_2chDKaDWwkV3njw,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2chDKaDWwkV3njw_Q13
R_2chDKaDWwkV3njw,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2chDKaDWwkV3njw_Q13
R_23bUw6g5XGVotX3,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_23bUw6g5XGVotX3_Q13
R_23bUw6g5XGVotX3,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_23bUw6g5XGVotX3_Q13
R_2DHddLCsQIoUH4q,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2DHddLCsQIoUH4q_Q13
R_2DHddLCsQIoUH4q,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2DHddLCsQIoUH4q_Q13
R_8GJ4n8yNpUrEl6T,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8GJ4n8yNpUrEl6T_Q13
R_8GJ4n8yNpUrEl6T,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8GJ4n8yNpUrEl6T_Q13
R_2jSUT4W1svL2gOh,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_2jSUT4W1svL2gOh_Q13
R_2jSUT4W1svL2gOh,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_2jSUT4W1svL2gOh_Q13
R_2pm0mdHY8M7J9L3,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2pm0mdHY8M7J9L3_Q13
R_2pm0mdHY8M7J9L3,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2pm0mdHY8M7J9L3_Q13
R_2qFbVmpqvBbyEw7,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2qFbVmpqvBbyEw7_Q13
R_2qFbVmpqvBbyEw7,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2qFbVmpqvBbyEw7_Q13
R_2qEb8jIHyH5eThn,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2qEb8jIHyH5eThn_Q13
R_2qEb8jIHyH5eThn,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2qEb8jIHyH5eThn_Q13
R_8DJ4LLJZwzIA5bj,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8DJ4LLJZwzIA5bj_Q13
R_8DJ4LLJZwzIA5bj,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8DJ4LLJZwzIA5bj_Q13
R_81EZx2v16THXf0J,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_81EZx2v16THXf0J_Q13
R_81EZx2v16THXf0J,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_81EZx2v16THXf0J_Q13
R_2fMLAw8TsSl188w,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_2fMLAw8TsSl188w_Q13
R_2fMLAw8TsSl188w,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_2fMLAw8TsSl188w_Q13
R_2o06I9WOL5ZHcEp,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2o06I9WOL5ZHcEp_Q13
R_2o06I9WOL5ZHcEp,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2o06I9WOL5ZHcEp_Q13
R_8xRWg0kTQBGg03z,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_8xRWg0kTQBGg03z_Q13
R_8xRWg0kTQBGg03z,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_8xRWg0kTQBGg03z_Q13
R_2th5G9CaFTPXpeY,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2th5G9CaFTPXpeY_Q13
R_2th5G9CaFTPXpeY,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2th5G9CaFTPXpeY_Q13
R_82VivmzrvgPEul6,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_82VivmzrvgPEul6_Q13
R_82VivmzrvgPEul6,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_82VivmzrvgPEul6_Q13
R_8RmaEEZm09RehMw,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8RmaEEZm09RehMw_Q13
R_8RmaEEZm09RehMw,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8RmaEEZm09RehMw_Q13
R_5SYgs3VjxBNqEmZ,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_5SYgs3VjxBNqEmZ_Q13
R_5SYgs3VjxBNqEmZ,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_5SYgs3VjxBNqEmZ_Q13
R_8Bsvkhr26FS0McF,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8Bsvkhr26FS0McF_Q13
R_8Bsvkhr26FS0McF,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8Bsvkhr26FS0McF_Q13
R_2o8ghygFyTLROzX,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2o8ghygFyTLROzX_Q13
R_2o8ghygFyTLROzX,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2o8ghygFyTLROzX_Q13
R_21TmF9JgLLooaCH,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_21TmF9JgLLooaCH_Q13
R_21TmF9JgLLooaCH,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_21TmF9JgLLooaCH_Q13
R_2RG4ldBKxXjsa0V,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2RG4ldBKxXjsa0V_Q13
R_2RG4ldBKxXjsa0V,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2RG4ldBKxXjsa0V_Q13
R_8YXldkOlQHQWjq7,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8YXldkOlQHQWjq7_Q13
R_8YXldkOlQHQWjq7,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8YXldkOlQHQWjq7_Q13
R_2e6qrE19WXmFKWl,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2e6qrE19WXmFKWl_Q13
R_2e6qrE19WXmFKWl,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2e6qrE19WXmFKWl_Q13
R_2PTRkaLw8UKX5DS,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2PTRkaLw8UKX5DS_Q13
R_2PTRkaLw8UKX5DS,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2PTRkaLw8UKX5DS_Q13
R_8efedVo18SrkOXQ,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8efedVo18SrkOXQ_Q13
R_8efedVo18SrkOXQ,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8efedVo18SrkOXQ_Q13
R_2kjHIRNXtRvAc8n,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2kjHIRNXtRvAc8n_Q13
R_2kjHIRNXtRvAc8n,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2kjHIRNXtRvAc8n_Q13
R_8M4geZrs0D3hGh3,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8M4geZrs0D3hGh3_Q13
R_8M4geZrs0D3hGh3,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8M4geZrs0D3hGh3_Q13
R_2lLFToxMJpqb5gl,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2lLFToxMJpqb5gl_Q13
R_2lLFToxMJpqb5gl,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2lLFToxMJpqb5gl_Q13
R_8QiGhykH6gohBFn,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_8QiGhykH6gohBFn_Q13
R_8QiGhykH6gohBFn,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_8QiGhykH6gohBFn_Q13
R_82XUSFhuHYLEj2Z,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_82XUSFhuHYLEj2Z_Q13
R_82XUSFhuHYLEj2Z,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_82XUSFhuHYLEj2Z_Q13
R_2MrR35KU3FN9wbO,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2MrR35KU3FN9wbO_Q13
R_2MrR35KU3FN9wbO,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2MrR35KU3FN9wbO_Q13
R_23vZ7g3wTNHyu4s,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_23vZ7g3wTNHyu4s_Q13
R_23vZ7g3wTNHyu4s,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_23vZ7g3wTNHyu4s_Q13
R_8IWTKS48EUhHZ2o,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8IWTKS48EUhHZ2o_Q13
R_8IWTKS48EUhHZ2o,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8IWTKS48EUhHZ2o_Q13
R_8XhWukYyxMEoNlA,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8XhWukYyxMEoNlA_Q13
R_8XhWukYyxMEoNlA,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8XhWukYyxMEoNlA_Q13
R_2dE1sevDRzRkWCc,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2dE1sevDRzRkWCc_Q13
R_2dE1sevDRzRkWCc,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2dE1sevDRzRkWCc_Q13
R_20JASVHuTwwvfiX,Q13,A,0,Cosmetologist,Instagram,195K,Positive,20%,FALSE,A,R_20JASVHuTwwvfiX_Q13
R_20JASVHuTwwvfiX,Q13,B,1,Dermatologist,Instagram,38K,Positive,20%,TRUE,B,R_20JASVHuTwwvfiX_Q13
R_2YLlsAbrRqdRqLv,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2YLlsAbrRqdRqLv_Q13
R_2YLlsAbrRqdRqLv,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2YLlsAbrRqdRqLv_Q13
R_8dQOjESD2vqxaWG,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8dQOjESD2vqxaWG_Q13
R_8dQOjESD2vqxaWG,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8dQOjESD2vqxaWG_Q13
R_8eLgt7kGEfQZXEj,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8eLgt7kGEfQZXEj_Q13
R_8eLgt7kGEfQZXEj,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8eLgt7kGEfQZXEj_Q13
R_8fiYyH1EbHPOmQC,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8fiYyH1EbHPOmQC_Q13
R_8fiYyH1EbHPOmQC,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8fiYyH1EbHPOmQC_Q13
R_8V0r92CWnmF2qjf,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8V0r92CWnmF2qjf_Q13
R_8V0r92CWnmF2qjf,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8V0r92CWnmF2qjf_Q13
R_2p5BuUkE6Th1c2Z,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2p5BuUkE6Th1c2Z_Q13
R_2p5BuUkE6Th1c2Z,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2p5BuUkE6Th1c2Z_Q13
R_2vj1OJitO2F6n7q,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2vj1OJitO2F6n7q_Q13
R_2vj1OJitO2F6n7q,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2vj1OJitO2F6n7q_Q13
R_80xlv4FEwGE5m1L,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_80xlv4FEwGE5m1L_Q13
R_80xlv4FEwGE5m1L,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_80xlv4FEwGE5m1L_Q13
R_2NE9xdPA4qwqmgE,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2NE9xdPA4qwqmgE_Q13
R_2NE9xdPA4qwqmgE,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2NE9xdPA4qwqmgE_Q13
R_22XiuPCDjE9DJas,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_22XiuPCDjE9DJas_Q13
R_22XiuPCDjE9DJas,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_22XiuPCDjE9DJas_Q13
R_8OkmGMtom9zDBZX,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8OkmGMtom9zDBZX_Q13
R_8OkmGMtom9zDBZX,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8OkmGMtom9zDBZX_Q13
R_2ulzIwTic28Qm6B,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2ulzIwTic28Qm6B_Q13
R_2ulzIwTic28Qm6B,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2ulzIwTic28Qm6B_Q13
R_29ixfaR6uEYVs6R,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_29ixfaR6uEYVs6R_Q13
R_29ixfaR6uEYVs6R,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_29ixfaR6uEYVs6R_Q13
R_2pPOMpatqC9htcw,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2pPOMpatqC9htcw_Q13
R_2pPOMpatqC9htcw,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2pPOMpatqC9htcw_Q13
R_2t3ZpA90b6qAJsi,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2t3ZpA90b6qAJsi_Q13
R_2t3ZpA90b6qAJsi,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2t3ZpA90b6qAJsi_Q13
R_8jtBsjUMC6RqUed,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_8jtBsjUMC6RqUed_Q13
R_8jtBsjUMC6RqUed,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_8jtBsjUMC6RqUed_Q13
R_2zCsrF9xI4JG7F7,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2zCsrF9xI4JG7F7_Q13
R_2zCsrF9xI4JG7F7,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2zCsrF9xI4JG7F7_Q13
R_81XhIvBeMMR7Zdm,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_81XhIvBeMMR7Zdm_Q13
R_81XhIvBeMMR7Zdm,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_81XhIvBeMMR7Zdm_Q13
R_25nkyeGrLKYtzDX,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_25nkyeGrLKYtzDX_Q13
R_25nkyeGrLKYtzDX,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_25nkyeGrLKYtzDX_Q13
R_2J1TBl7bIjW87SZ,Q13,A,1,Cosmetologist,Instagram,195K,Positive,20%,TRUE,A,R_2J1TBl7bIjW87SZ_Q13
R_2J1TBl7bIjW87SZ,Q13,B,0,Dermatologist,Instagram,38K,Positive,20%,FALSE,B,R_2J1TBl7bIjW87SZ_Q13
